Step,Action,Node,StackState,VisitedSet
410,Push,97,"[97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
411,Push,89,"[89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
412,Push,81,"[81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
413,Push,77,"[77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
414,Push,67,"[67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
415,Push,96,"[96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
416,Push,92,"[92, 96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
417,Push,58,"[58, 92, 96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 59, 62, 63, 65, 66, 68, 72, 74]"
418,Visit,58,"[92, 96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 58, 59, 62, 63, 65, 66, 68, 72, 74]"
419,Push,97,"[97, 92, 96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 58, 59, 62, 63, 65, 66, 68, 72, 74]"
420,Push,92,"[92, 97, 92, 96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 58, 59, 62, 63, 65, 66, 68, 72, 74]"
421,Push,42,"[42, 92, 97, 92, 96, 67, 77, 81, 89, 97, 45, 58, 77, 73, 87, 54, 96, 45, 77, 70, 83, 57, 64, 98, 42, 82, 61, 67, 94, 98, 81, 89, 58, 97, 44, 51, 73, 87, 61, 90, 76, 78, 79, 81, 83, 86, 44, 72, 42, 44, 56, 78, 91, 80, 94, 51, 61, 84, 94, 96, 99, 50, 75, 89, 71, 92, 70, 37, 54, 90, 93, 88, 89, 92, 89, 54, 97, 69, 12, 44, 58, 65, 69, 86, 99, 88, 97, 36, 42, 70, 83, 39, 58, 73, 70, 93, 19, 58, 79, 92, 41, 44, 82, 84, 86, 87, 44, 66, 85, 55, 74, 93, 32, 35, 55, 71, 64, 73, 79, 86, 44, 49, 64, 82, 87, 91, 93, 81, 92, 24, 25, 65, 73, 89, 90, 92, 32, 66, 25, 37, 61, 63, 89, 98, 54, 66, 73, 94, 42, 51, 66, 35, 83, 35, 46, 94, 20, 30, 85, 91, 25, 48, 50, 78, 93, 95, 46, 49, 32, 66, 75, 79, 88, 89, 45, 46, 69, 90, 40, 95, 20, 72, 75, 94, 24, 19, 67, 69, 73, 30, 40, 80, 99, 33, 44, 74, 79, 80, 72, 61, 77, 94, 97, 98, 19, 74, 83, 27, 47, 24, 46, 63, 74, 24, 37, 55, 71, 18, 35, 79, 90, 18, 15, 56, 57, 87, 91, 89, 97, 65, 86, 96, 98, 36, 94, 55, 62, 71, 83, 83, 95, 12, 51, 87, 43, 72, 99, 49, 85, 12, 16, 25, 0, 37, 72, 42, 46, 85, 86, 90, 48, 55, 56, 22, 50, 57, 73, 86, 97, 80, 86, 95, 53, 56, 68, 80, 47, 50, 19, 47, 57, 79, 91, 10, 20, 31, 70, 85, 14, 26, 34, 45, 46, 63, 8, 3, 15, 42, 68, 77, 43, 38, 84, 96, 23, 60]","[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 36, 37, 38, 40, 41, 43, 44, 46, 47, 48, 49, 52, 53, 55, 56, 58, 59, 62, 63, 65, 66, 68, 72, 74]"
